open,high,low,close,volume,marketCap,daily_return,price_range,open_close_change,volume_marketcap_ratio,rolling_mean_7,rolling_std_7,rolling_mean_volume_7,realized_volatility_7
-0.15341278957629984,-0.1527100028844661,-0.1542368421470722,-0.1540189718359475,-0.207530868444515,-0.19044803281799194,-0.5424487797965719,-0.07679134838027396,-0.018280361043584225,0.12616905151261903,-0.15473883962080134,-0.1274531563782606,-0.20678135575419382,0.5860352441433428
-0.1539355380776058,-0.15218717542735877,-0.1540197807693597,-0.15260361650411328,-0.2081180125377003,-0.18928138713036774,1.3542984538137535,-0.07356306771484848,0.031215427475234998,0.0656206697269045,-0.15428485537992037,-0.12475042245766892,-0.20878604308119036,0.6043496149107862
-0.15223950050747148,-0.15118083966799506,-0.15251877642499448,-0.15134846303960958,-0.20215043217889397,-0.18824008619024804,1.0653604784645787,-0.07767783010813499,0.01998476624243047,0.11849846222388875,-0.15397711845844933,-0.11668443699273602,-0.21063090563049242,0.4942907567572652
-0.1512632210114091,-0.15124494432336127,-0.15277214938210482,-0.15195208396190488,-0.20414800076399048,-0.18871224590895452,-0.5361043491537195,-0.07591147312667745,-0.020353103833235107,0.10671644201907102,-0.15342489406062068,-0.11806303820307812,-0.21157318019231086,0.3017947576854769
-0.1518670797194186,-0.15096770129716525,-0.15221901856094464,-0.15183461053801622,-0.2057925359515649,-0.1886007977992605,0.05251005469872072,-0.07837626319172948,-0.0019390015050828584,0.07697468313635802,-0.15277336971923236,-0.1291984560261175,-0.21111079136563263,0.2480067581441643
-0.1517496163435971,-0.15070480170168202,-0.1514079728686862,-0.15198345378450961,-0.20729566970929372,-0.18869937834989864,-0.1715555825055793,-0.08344566040496967,-0.008739175873113332,0.0572873480832717,-0.15245960417619359,-0.13246790608318584,-0.21198595895229222,0.04151603681790897
-0.15189856606476385,-0.15166768661825802,-0.15274357715491907,-0.1528559195628793,-0.2096034141879739,-0.1894151593197769,-0.7858675511557381,-0.08046771155864639,-0.02722278543621721,0.04619386288191259,-0.15236794251116545,-0.13425308763752636,-0.21207177317536083,0.0791832519399431
-0.15277165490606207,-0.15207459915517196,-0.15361486175748015,-0.15323178900596873,-0.21255698722695623,-0.18970911670004315,-0.38617423778021265,-0.07628326079279875,-0.014538140754522425,0.007069886794640184,-0.15225532027410232,-0.13880231037484206,-0.2128107698624383,0.07017282920002621
-0.15314779170954634,-0.15223671534765898,-0.1531423974361304,-0.1525900404569884,-0.21141868750153897,-0.18917438740131845,0.5496153927106282,-0.08243106551419661,0.011455022315587655,0.008095343196072519,-0.1522533779492199,-0.13882608353286943,-0.21329607233318723,-0.019760524517442198
-0.15250237675352724,-0.15212558448804547,-0.1530375756404539,-0.1535487500224801,-0.21419786945287178,-0.1899600893827896,-0.895405648065158,-0.08230442989916259,-0.02950763946069957,-0.012736082390761462,-0.15256817297872846,-0.138435937913808,-0.21506742247802385,-0.09680863908421412
-0.15346932860226822,-0.1533885718449093,-0.15433972942874347,-0.1544761424687605,-0.21809107224575733,-0.1907216346733576,-0.9304149982759612,-0.08268648144072067,-0.02851479333163447,-0.0587411187240608,-0.15292928999588698,-0.1334667393587873,-0.2171174901502617,-0.07068240811347833
